rank,address,display_name,account_value,pnl_day,roi_day,vlm_day,pnl_week,roi_week,vlm_week,pnl_month,roi_month,vlm_month,pnl_allTime,roi_allTime,vlm_allTime
1587,0xe2321c8324c1da7b3ba790627d0e4ee444188a23,,14455548.47,400926.101288,0.028526,1925058.28,943914.806481,0.069859,2853237.91,39378.281952,0.176368,8913744.45,235892.946795,0.011909,154404352.69
1588,0x6ac2932fc273326f368e1608abcf7d4078d5c86a,,537675.14,-9733.6523,-0.017781,0.0,-12568.823562,-0.022842,0.0,39370.99041,0.07901,3619940.02,37786.367591,0.07559,4750378.68
1589,0x654ace24ffd7b18279bedf957fdc21de9ccdd851,,1897013.09,114129.179335,0.064014,0.0,134502.027607,0.076313,0.0,39349.551889,0.021182,0.0,39349.551889,0.021182,0.0
1590,0x23759332738ce7a55983feb1eb0ba67837dc2d35,,1906627.33,133374.588225,0.075215,0.0,135183.696544,0.076312,0.0,39270.602817,0.02103,0.0,39270.602817,0.02103,0.0
1591,0x0c0cf825707b3235962dab0e8fdc2b8d97b70463,,634985.89,22622.173253,0.036936,278754.7,35937.488029,0.059981,3028175.04,39234.287041,0.215031,29137982.64,261844.161975,0.343761,233097312.39
1592,0x657137963db5674e90eb00040a767f1eaa644625,,235324.67,0.0,0.0,0.0,8735.568686,0.177617,160768.15,39226.102199,0.128149,1256639.77,29293.341266,0.092691,5552744.93
1593,0x128fae9d18a2f70d98a03c26bf17b67d97ce1f3c,,243170.21,5575.204448,0.093611,0.0,12520.56286,0.237981,0.0,39082.367561,0.191498,1997627.63,103170.414254,0.736933,9557659.01
1594,0xc37bf9dd0d04a8f398f831e7c68f24a98504f7a7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39070.291866,0.971522,5707329.65,-13808.069998,-0.148324,18961128.73
1595,0xdc388d27eea0aa6f61de5cc4fce7e098fb1150d6,,58321.81,-186.574966,-0.003189,213919.19,2643.074764,0.04747,4280858.27,39067.693345,1.105579,14290162.66,69607.37924,4.645016,16225364.9
1596,0xca2460f2d3a1294d4b50b816fa515c82ea7a7ff2,,159313.1,18.090522,0.000113,0.0,-61.260766,-0.020175,0.0,38958.014285,0.045135,233327.46,525578.639906,0.265156,42069582.17
1597,0x12a23a6a0cd25f342d7668fd0c38dcbdd87dd9a8,,141044.58,19818.28079,0.163482,41487.2,14628.50431,0.115717,142027.06,38885.193261,0.346696,1234937.85,-79065.936402,-0.3436,7955625.85
1598,0xb8f45222a3246a2b0104696a1df26842007c5bc5,,747410.4,50487.021009,0.072443,0.0,70679.294896,0.104442,0.0,38856.927869,0.050889,0.0,1264941.026153,4.049809,0.0
1599,0x5e8e18557c0df89fb79a41941c03768da69100af,,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,38830.388828,0.035887,21045528.55,939775.45,0.567264,129551324.93
1600,0xd0e2d4240b22b0686c00e019e1635385866180b8,,452542.9,38154.050307,0.06932,0.0,45972.558427,0.084729,146.75,38818.581198,0.070613,204741.22,40914.959817,0.074711,738772.25
1601,0xc31141b109a162506c06cd1aaf228b5f005ced23,,219514.94,6221.855386,0.02917,128549.26,22542.103443,0.114443,993551.11,38815.941886,0.21481,4082820.76,79062.73439,0.562916,32773663.54
1602,0x6c8d798f1d781f446e4bb7d4495d2664fa9d6d69,,1907498.03,114759.980292,0.064014,0.0,135245.430901,0.076313,0.0,38731.522562,0.020726,0.0,38731.522562,0.020726,0.0
1603,0x649568dbdea4a6a1937901ca1e44dd293ead52b8,,273351.94,19485.354195,0.076754,0.0,0.0,0.0,0.0,38680.861696,0.16483,0.0,1426496.733656,0.713972,8862188.19
1604,0x5fe39ce7604cfac57b23186dbfb449c6410a6341,,241151.31,-63.551055,-0.000263,0.0,-3625.049095,-0.01481,0.0,38673.316574,0.191,0.0,-8848.690889,-0.035395,1356863.52
1605,0x362b086c7551ff2c16868fd77ac5ac717fb1a80f,,28488.36,-21.446884,-0.000752,78062.5,6862.43923,0.208673,1768661.56,38592.79,1.905249,32040805.16,-61471.104633,-0.228068,634486891.81
1606,0xd65b7e8f1d4e3e93e7f7455570f4309a2809f7a4,,138473.46,-1851.596872,-0.013195,0.0,15193.099199,0.153789,0.0,38577.550498,0.386177,281798.2,67492.590498,0.112878,2626963.95
1607,0xfe4fdca48f113a9846896f3608251244fb13e79e,,46364.25,2538.321685,0.077193,8317259.89,15003.393726,0.478411,30073252.15,38519.851874,3.852062,57356620.27,38519.851874,3.852062,57356620.27
1608,0xbc5bf88fd012612ba92c5bd96e183955801b7fdc,,451911.88,4338.059105,0.009692,0.0,15124.579062,0.034627,0.0,38500.220632,0.093128,482661.04,274830.115753,1.551996,217940202.78
1609,0x3a23b10845e911b6944d9dc2f1f480fca3af35d6,,394930.28,9578.003675,0.024855,0.0,82430.404134,0.263777,608618.47,38495.556497,0.181985,1418611.45,-229936.142869,-0.44606,5774469.43
1610,0x1ec7c6d5e2b996b8958c815c57c19db9585765bb,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38474.515755,0.259541,4890850.96,-7897.36,-0.04058,19028192.71
1611,0x0001094b9d760df1407279e84c2308a92c85a710,,52618.98,0.0,0.0,0.0,11725.352156,0.286728,293933.06,38334.69795,2.683698,4894591.96,8049.49,0.073201,35412103.72
1612,0x0054d246176eddc8df6d439e78507137d7b130ec,,195343.75,61635.879962,0.460974,107043.64,14182.689978,0.078288,1464821.41,38309.644115,0.243957,5444623.79,43965.951787,0.290439,5565409.09
1613,0xc0f06a313e20b7ad93a65dcdf0f208998d1a4596,,477275.01,6037.040314,0.012811,314016.88,1226.356352,0.002576,686928.5,38183.005796,0.170317,5516144.68,793048.694293,1.163961,47326122.29
1614,0x492acca1f9439bcedec85b5fa6ab556c9ce79a1d,,699607.54,48193.429458,0.073983,0.0,54138.483213,0.083875,0.0,38169.195263,0.052687,27607716.65,512985.416118,1.79679,31087578.56
1615,0x4eb8d907136189a34c9b087950211b6a566f7819,,167836567.86,11670751.395171,0.074733,0.0,14128155.651145,0.091915,0.0,38107.920782,0.000227,0.0,75517995.109387,0.818015,0.0
1616,0x7716109f44dc7d2abc6c022de6d1f8256795f7aa,,111015.32,8340.709584,0.081234,344593.48,30414.784121,0.377352,610183.46,38103.765608,0.37572,16925969.45,-65441.348401,-0.270587,215363897.15
1617,0xbcaa6a9a7c941df9d0b3916feaa3804c2ff86cbe,,163678.36,1031.474434,0.026863,118585.7,44343.433043,0.232878,712784.52,38103.070863,0.191974,1755007.95,140535.038911,0.811044,8998380.67
1618,0x300fe7f38e10bbc668339bcdb5b1a7b36eea1678,,2868011.8,38034.098003,0.01344,2829975.31,38033.992112,0.01344,2829975.31,38034.17742,0.01344,2829975.31,0.0,0.0,160899232.57
1619,0xadbce2b5552c7da805af6381908cb86dc4cb1c62,,587761.93,7006.40474,0.012064,0.0,11126.275539,0.019295,0.0,38018.32,0.520942,937670.07,-11763.591768,-0.019622,37186423.29
1620,0x24900cfcc9fffccd23a672b701d1b53ff0d0e628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38016.70531,0.088219,13601136.16,154662.231769,0.492102,31693916.47
1621,0x920abbd8a5f5d39e87ed802d73e5aa902dc71d89,,464872.15,16862.666299,0.037639,1177260.15,9975.027755,0.021928,5415163.37,37983.590786,0.19463,17629614.17,277743.037353,1.272308,37251914.94
1622,0xc071b6dd76046dfe6227637526bffe78b70bb595,,6297.3,0.0,0.0,0.0,4607.961907,0.136884,932503.76,37981.792652,1.636146,7567061.53,41480.22,2.103912,11319441.31
1623,0x39526dee330258a8d4df05724cc25422aedf7f48,,45046.23,0.0,0.0,0.0,6902.495889,0.1529,258693.88,37948.694899,0.996093,1211901.01,-238.359191,-0.001723,54588396.39
1624,0x054a01da80ee37d5220af5471b1eedbdcd2cdb2f,,1242956.01,26649.93596,0.020246,245223.97,64631.168822,0.050559,1007539.34,37940.602334,0.22506,3339637.43,908702.911691,2.092565,184122142.16
1625,0x8eb3f4d468a9763ee66ceb63a0c64b7044c2aa2d,,57076.27,-10894.924752,-0.438486,0.0,-15456.474617,-0.213097,33133.89,37877.59823,0.230682,195885.88,339846.256375,3.138131,13019394.02
1626,0x8eef13e8424767fcb0e80e722e1902e29c05d985,,211296.58,0.0,0.0,0.0,0.0,0.0,0.0,37857.954278,0.059572,25163099.04,232844.415217,0.272593,76861227.78
1627,0x00000000000e00230fd1fbb9aae01713a4ab7495,,915420.26,4117.707799,0.004518,79731.67,12249.254759,0.013562,154739.01,37788.228311,0.043057,4549024.44,37788.228311,0.043057,4549024.44
1628,0x48b1a8f92e403bc9dc7500b9cbcc4cadf35c7ac0,,219450.05,1237.445245,0.005668,1766401.19,31638.525551,0.157316,4815376.5,37771.101175,0.135461,61153246.16,501460.38501,0.438619,460480333.15
1629,0x0d846f454e0166e38bbf2646b9b976632e14a2b7,,622986.16,15364.299673,0.025286,0.0,48218.597378,0.083892,0.0,37670.322577,0.064359,0.0,22986.361942,0.038311,0.0
1630,0xcb34e4bd8c63064d94f5d752ceaf9355aa070b1c,,387524.95,-5683.045096,-0.013119,100011.28,22905.516813,0.056613,149912.61,37535.214335,0.107247,299900.11,37535.214335,0.107247,682333.81
1631,0x4f67680ed589c995177481778d48a754703b5b79,,556887.92,-59103.028709,-0.095932,956593.09,-140088.031968,-0.254182,3991534.12,37474.220806,0.100314,16466650.41,237611.658816,0.327825,129855527.86
1632,0x2cbf1e236d72633741cc9cd186bca4611b051c50,,356495.43,-22319.57402,-0.058904,0.0,-26175.411039,-0.068384,10003.75,37425.993239,0.117261,2416547.51,166606.462063,0.876927,6772121.29
1633,0xe928927c0a4086909a753a6a85a5f9296d9826e8,,339176.18,55.714057,0.000164,0.0,97.649335,0.000288,19930.45,37424.305032,0.124023,12229660.89,184624.025991,1.194574,87884141.34
1634,0x9d05ea77099c779d6d068acab8cfa1e67f552055,,202323.26,30336.526265,0.176389,1574639.23,1633.766866,0.008141,4081304.16,37381.314219,0.168805,37254325.15,78711.387525,0.332472,121554074.57
1635,0x446188b61b5c03e9487f001390c92d0bab577e6f,,39223.88,7996.847685,0.13061,134488.8,6683.366997,0.072221,14773642.2,37371.823388,0.604213,26798914.0,63156.265206,1.751052,27004776.87
1636,0xdf25bf99ca43df527093588a6fa2aee7d484762d,,100013.66,18307.90309,0.17863,714660.67,20786.211621,0.194698,1728015.58,37363.301132,0.373943,4656116.55,106533.712281,1.809706,9124909.02
1637,0x0a6b80da9b30809120c947b40d08ae18ca667e3e,,115330.73,6925.180237,0.063882,587408.86,37330.727837,0.478599,2494580.76,37330.727837,0.478599,2494580.76,37330.727837,0.478599,2494580.76
1638,0xeda73567de37a3e984340bbaa7129056451e6514,,157491.81,-47100.450562,-0.230216,508612.9,37307.037706,0.310414,1088301.28,37307.001241,0.310414,1088301.28,21882.99,0.223097,1430311.19
1639,0x8bd097df5ae353adc890ff704d360d8916220cee,,597798.78,17033.98549,0.02933,0.0,48911.578246,0.08911,0.0,37297.438013,0.066543,0.0,191591.927587,0.420303,3900970.11
1640,0x4fa931c594203579bee714eed85406a1f159e2ce,,282610.11,23102.388841,0.089024,228042.87,24461.065756,0.094756,228042.87,37268.206012,2.037572,5092738.67,344235.01593,14.085208,21611885.15
1641,0xcd9d728194f21a4acde2dc943caadf61868f82f1,,537373.57,0.0,0.0,0.0,0.0,0.0,0.0,37247.181749,0.074476,2033964.46,38255.173191,0.076645,2339543.13
1642,0x1c9e242d85fc0e4376ad1ea56143b9fdf9f61017,,3563253.12,186312.998475,0.055172,0.0,189568.408202,0.05619,0.0,37238.91,0.592424,654951.44,2983968.316617,1.648468,49192994.94
1643,0xae551d73161bac3315c5ade0e2d499a44ebe2236,,1603040.66,70343.220254,0.045895,0.0,142794.343668,0.097788,0.0,37221.341449,0.222274,764823.13,640399.74577,0.537722,28001464.08
1644,0xdae6edd88318a3d70c7b084c76c723dd284fde50,,118188.38,3662.753956,0.112785,0.0,37188.576933,0.459119,1675903.92,37188.576933,0.459119,1675903.92,37188.576933,0.459119,1675903.92
1645,0x025c62433ecf89ed45edf7f41bf05318204d0b2b,,2306748.0,222364.414092,0.106681,0.0,288534.834179,0.142965,508377.61,37170.043164,0.015294,15866192.37,1090841.689731,0.698694,70577040.46
1646,0x942683e14c62862bc6c2ba28539cfe66fdc61b2e,,120793.9,-9546.21648,-0.073241,39876440.27,10812.970132,0.073652,108768686.23,37152.096261,0.308386,175739776.22,21086.700569,0.154438,195382381.87
1647,0xecf76db1f22a4f74c58625102f7946d58a06ae8b,,62417.04,1613.288321,0.026533,154257.13,9205.434767,0.165234,798288.76,37142.295275,1.337268,4298927.35,-65223.405884,-0.501177,35425095.14
1648,0x277795d58f86bdef8269947205d7453d72a6c3f1,,100752.72,0.0,0.0,0.0,9262.141238,0.09907,715112.83,37102.755141,0.530411,2561042.71,37102.755141,0.530411,2561042.71
1649,0x4080591bef5070795517a0930b2592d636da856e,,482432.07,0.017841,0.0,0.0,0.021406,0.0,0.0,37092.427495,0.08329,854017.99,-27330.900977,-0.053615,8708847.46
1650,0xa69d62573ff153390148bf41b233e65901993b48,,823374.3,16630.681847,0.020615,0.0,45552.230593,0.058534,0.0,37085.024109,0.046989,0.0,272457.218899,0.484066,1328.15
1651,0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,,177485.64,-2431.260256,-0.013513,295461.17,10298.52624,0.070277,1742114.35,37038.425858,0.288804,5655603.54,225309.131571,15.151975,47617466.34
1652,0x040de215afc96dde91d1bf8230fe3a5b4ef936c3,,183452.83,-382.979022,-0.00208,106184.31,6970.060855,0.039427,1083009.01,37014.508798,0.23306,5026683.45,18392.121824,0.076419,11910043.15
1653,0xadabc828201be912b3ef3bde83f1e19703349fdb,,286693.49,-7022.450526,-0.023909,0.0,-9067.916026,-0.03066,0.0,36991.895645,0.145639,0.0,104982.745596,0.505548,6147823.11
1654,0x9cd695d5a7b0c8c54e9f67a8cc433e0f3972e548,,14040998.12,974147.847553,0.074551,0.0,1096717.30025,0.084726,62753.39,36985.97092,0.002641,65280.41,9729879.781261,1.17105,72445.62
1655,0xf04ac903c91a028c9a6de6dcb86875920f02206c,,87667.06,387.527394,0.00444,0.0,4696.11007,0.043494,54768.69,36921.478062,0.487441,1178235.3,60002.617941,1.304405,15237599.27
1656,0x8b800a3cedd06605d2ef8cb4ffeb44dac46fb060,,584647.36,-18880.270906,-0.031283,0.0,-34539.361505,-0.055782,139742.28,36918.020311,0.061143,645450.29,332802.242534,0.682834,6961348.05
1657,0xba3b5be75feb16ce847f3853515e0cd90e850a1e,,326297.86,16901.666079,0.054628,880417.11,29432.138094,0.088499,1278651.76,36843.921685,0.368485,2033591.82,36843.921685,0.368485,3088306.28
1658,0xff3313756a1d785228d7a2ee8fcb95f2602ca3e9,,138367.0,0.0,0.0,0.0,4512.103433,0.033709,781293.78,36715.731694,0.361193,5083020.31,-153137.819152,-0.525335,27149468.27
1659,0x460c9e494a93de1eebce3851bc40cefda2d9841c,,80630.34,32339.712689,0.670033,0.0,56585.756633,2.353368,3940276.92,36711.548458,0.835896,16958084.86,36701.92377,0.835494,16962787.78
1660,0x7fa9a4ab0849063241c757394b74f55f61a0211b,,220875.43,0.027315,0.0,0.0,6060.019008,0.02821,253129.27,36673.465782,0.199094,603553.12,36673.465782,0.199094,603553.12
1661,0x513b6836fbf21311b085091206b6cba7ced91699,,200005.05,0.0,0.0,0.0,0.00294,0.0,0.0,36667.905658,0.183334,1037919.18,39046.17,0.111814,6266372.04
1662,0x3ae25d23c29874f2a068c0fd31f5fbeb2449bdf4,,409415.28,32082.415577,0.085024,0.0,39041.94799,0.105412,0.0,36660.26144,0.098349,0.0,47725.678653,0.131952,0.0
1663,0xf68db16c1bb13f8456d2ad58327f269d9e58c7ff,,154182.82,-14280.320321,-0.084768,0.0,-22852.034914,-0.374349,169801.8,36635.282976,0.580167,411654.46,50547.247244,0.487741,4456309.03
1664,0x8c09aefd47ffa3957b85b0c65c6469abd66cd5a8,,1204631.29,0.0,0.0,0.0,656.822696,0.000546,330740.01,36612.206508,0.031346,335014.64,4631.287066,0.003859,649126.42
1665,0xf889692c619ff045b80b3841f43fab71278ed498,,297513.69,-4206.780173,-0.013943,0.0,-9081.141007,-0.029619,0.0,36609.527503,0.140317,1505544.35,104412.773858,0.540147,17864779.06
1666,0x5b2a8a9480b54e626bf8375f0de62a8072439f3e,,208597.14,-7884.828348,-0.036423,0.0,-4765.745498,-0.022336,0.0,36498.920743,0.069908,3562308.75,58598.336729,0.117197,8540146.47
1667,0xdef4246fb4055903f4ec0a05209c7263b8fe69e7,,158668.46,-5226.576498,-0.031851,112344.94,18182.647182,0.129243,788438.55,36468.51616,0.297946,4084905.31,-11717.436436,-0.064028,12569166.48
1668,0x037e2f6c7028c2882c29a86f08c241349406c3b3,,0.0,0.000163,2e-06,0.0,2e-06,0.0,0.0,36440.074929,0.306951,2328781.05,95862.584929,0.756063,10796003.03
1669,0x3cce108f30e46eb0dc6257e31044f9aebf89427c,RetardedQuantCapital,258351.3,11460.682487,0.046401,0.0,11141.300903,0.04505,241930.7,36294.205957,0.103592,3969333.26,51131.182682,0.125048,451744171.38
1670,0x4b064c16df009c18f4520b70c89c042eb24819c6,,93662.92,1651.994526,0.017954,1383800.72,13696.420639,0.171277,4572344.65,36258.08,1.061738,16777850.32,36380.47,1.069153,20522096.17
1671,0xb0630c596628aa4ea84aa2801e13e239332007d9,,0.57,-1338.85498,-0.091262,65023.99,-1315.279439,-0.026612,2019407.13,36128.565397,0.879505,8828769.89,39635.705922,1.05495,12072894.51
1672,0x6f3ba1685a1534499483b33ebcf7ad810c1bd6dc,,255642.82,21088.022967,0.089907,109345.82,39669.209483,0.183676,789714.64,36102.631352,0.164447,3662648.16,36102.631352,0.164447,3662648.16
1673,0x81225cf9630513c96341521daca88fb8a5bc2ca6,,803225.0,26600.0,0.034251,0.0,23650.0,0.030337,0.0,36100.0,0.047059,0.0,36100.0,0.047059,0.0
1674,0xe9e32ffe41cbff270dacd5b2334ce34cbba399e3,,282737.49,19784.405061,0.075239,0.0,0.0,0.0,0.0,36078.500115,0.146269,0.0,1215431.533165,0.486464,11455481.88
1675,0xae1dafab04ffceb9def31b4330f00e4e09fd1059,,82300.9,5546.211252,0.072259,172698.75,8858.932799,0.120625,4302423.03,36067.617627,0.374759,25899601.44,26886.273483,0.255031,26136231.89
1676,0x10cd85d0257e666fa74de7c03965a6ec9383e171,Jerome Loo老王,494741.42,6763.318617,0.01386,0.0,3228.391698,0.006568,0.0,35970.654001,0.078407,19200.04,566007.109407,11.953185,53100841.04
1677,0x806ea832ae8703cf703a8792268c8141d182158c,,218594.41,2967.455785,0.013762,766455.31,6875.603936,0.032475,1594729.84,35963.513556,0.196919,18067294.65,89711.065085,0.696064,43035680.8
1678,0x8caa484392c4ae1ce6af2c70aa97a3b835da3fef,,253977.92,18104.620076,0.076756,0.0,0.0,0.0,0.0,35939.932022,0.164833,0.0,-310.223717,-0.001477,3592035.57
1679,0xe291813c2237e4bcfd67d639774ba86091d16755,,645381.97,38791.10704,0.063949,0.0,45502.193721,0.075852,0.0,35891.979094,0.058889,378208.63,35891.979094,0.058889,378208.63
1680,0x203fa7d4ff0eeffc40118d01c441663bfb925ebb,,246849.16,2722.431203,0.021578,0.0,349.977717,0.001919,0.0,35888.62638,0.160963,0.0,-2591.062627,-0.009911,261330.92
1681,0x184cf6ce32208e4bb324d402fdd8f5b34c810880,,171544.94,-5191.115721,-0.029372,0.0,-16487.969125,-0.087687,0.0,35881.42869,0.189635,0.0,59102.142385,0.296292,9917464.12
1682,0xf1fa86dddbf39abb9e586616ef5d828e30b12c82,Holy Cow,238512.14,16.68562,7e-05,0.0,1062.298696,0.004116,103025.96,35881.032053,0.146674,859690.05,37547.933406,0.154541,1895858.22
1683,0xc05ce9ac536088d25d253f4c60c79ef4122239e4,Rekt,37284.82,8613.493134,0.255053,0.0,21975.343346,1.076723,152552.79,35851.973796,2.023286,4555894.07,-74739.962785,-0.559746,298540162.66
1684,0xf3748e1ab8346c76649364483f11126a7fa91fd0,,219130.44,13872.978536,0.067588,2451204.45,31597.365774,0.163266,9722307.19,35822.47,0.686624,22693882.28,222866.652304,1.028982,50272922.74
1685,0x0a4740508133c8e0e915f856cca2cc71c66ae188,,18.95,1.238536,0.012385,0.0,1.629559,0.016296,0.0,35637.682576,0.348773,6073235.39,137646.397692,0.734553,32879626.38
1686,0x6f93f9b452e8ef9ff94412660b777ef5b14831b4,,250948.0,3900.705992,0.015789,444667.45,6728.158892,0.02755,1112430.89,35587.618613,0.165247,2767817.73,35587.618613,0.165247,2767817.73
1687,0x70822cb3d038b637dd6c6338f3f1f83f805b2e2d,,75105.73,8103.942323,0.120951,163606.6,11044.259111,0.172401,1623680.64,35554.610937,0.989617,9413710.64,80813.28089,5.876308,16519143.13
1688,0x0bca1225e79a5bbb7dc0e4a510f6234daaafb428,,285149.28,17591.879027,0.06575,0.0,9481.180726,0.034393,275666.06,35543.840716,0.1424,551442.66,60889.41216,0.271513,1313209.68
1689,0x6ad04649246c78a43d16597ccab67c5e3f785af1,,1022389.98,51643.137748,0.053199,161499.92,61898.01267,0.064444,421499.92,35506.410511,0.229712,1574606.26,1049759.564243,1.459179,3584158.72
1690,0xae5d9a0d79550cc99bc5500ecba179d2cec3c53d,,264967.11,-4310.14535,-0.016006,0.0,-9679.545615,-0.035244,0.0,35488.258847,0.154647,0.0,48008.739893,0.221281,650989.11
1691,0xf9935633c18b5b8045cb68405854ca3f3ac9e371,,192385.93,19778.551351,0.114587,0.0,23916.468399,0.141963,600703.14,35460.769923,0.238734,3453952.11,105582.470488,0.224398,18679586.13
1692,0xe7e25d4f0f0076b08459e343529c446fef04f958,worm.hl,1209359.76,-4938.23186,-0.004067,0.0,-4974.826809,-0.004097,0.0,35449.330547,0.495138,0.0,3221752.425732,1.202354,19425073.77
1693,0x35e7771e1b64f8b5c1c9efa82e2242aecd4153b1,,15444736.62,1071415.700163,0.074542,0.0,1205649.698759,0.084672,0.0,35353.491538,0.002294,0.0,6827163.215255,0.792237,0.0
1694,0x2e8d3856e5a4627e22d2cdaf6c8085ede9037241,,274562.48,4608.257378,0.017071,1000.0,5122.460559,0.019012,1000.0,35299.740461,0.147535,549415.82,41949.016053,0.180338,1413182.64
1695,0xdc46e545910a8906285caf2d8659df87b09c7c97,,1160486.75,70658.857174,0.064835,40176.76,82740.92114,0.076772,46349.57,35285.895781,0.03136,1692710.42,155780.011699,0.15505,2219951.93
1696,0x86416d9d3d40d2dc27fb500908bc6da3276706d5,,100879.59,-279.778563,-0.002766,55137.75,6501.505093,0.068888,358158.95,35277.19432,0.537742,1625538.3,33592.999253,0.499253,13751222.96
1697,0xf71ab4e4172730ed096b832f37982942935c7215,,126501.09,20820.246448,0.197011,268133.92,78769.601925,1.640769,10757345.29,35264.989885,0.305786,162294244.91,-488336.264686,-0.764307,704932973.88
1698,0x8685a7e888ed8b0da6f65f70573f87460c9b9f7b,,57846.99,13014.62983,0.290295,0.0,26743.830835,0.859843,0.0,35245.960671,1.559485,2477183.85,-39347.541224,-0.264177,39333788.52
1699,0x549e6dd8453ed87fccdcf4f8b37162b10edc0533,,3963311.25,289391.143252,0.078129,33641.91,354022.050071,0.097275,1720330.38,35234.234302,0.008902,4944540.47,-5476754.512396,-0.532615,580713162.01
1700,0xb1039883265d21395850d6d9bc4d7d141cc41343,god bless for HL,19859.12,0.013264,1e-06,0.0,-422.55209,-0.167732,1331506.92,35230.9,63.045167,9377250.2,149014.79202,1.914154,62730419.54
1701,0x66339a4c857997b2cb3a1139cc37f68fbdf9a795,,337143.84,-11197.894673,-0.032146,0.0,-8911.199426,-0.025751,24999.0,35224.828609,0.11667,379674.89,173998.535211,0.687346,19081934.14
1702,0xe738a6942b49784ac1435850ccf6c4b102a1c909,,38133.19,7712.595145,0.252701,220220.64,5956.547413,0.184547,410320.49,35214.744809,0.326004,1786574.67,-68906.948131,-0.119324,16451816.23
1703,0xb67752e8edc800760e5af5673e9626b087d8593b,,124737.08,-14085.981648,-0.101467,0.0,48040.040451,0.626361,63547.56,35204.477247,0.393203,641921.68,35204.477247,0.393203,641921.68
